epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,33726.1,0.77795,0.78128,1.2542,0.92091,0.80645,0.88838,0.70972,0.65678,0.58966,1.05908,0.00393143,0.00393143,0.00393143
186,33907.8,0.76793,0.77684,1.24585,0.92228,0.80624,0.88816,0.70953,0.65581,0.58944,1.05828,0.00388734,0.00388734,0.00388734
187,34090,0.77702,0.7853,1.24985,0.9232,0.80477,0.88814,0.71012,0.65562,0.58875,1.0576,0.00384344,0.00384344,0.00384344
188,34272.1,0.76038,0.76658,1.24391,0.92281,0.80494,0.88818,0.71011,0.65556,0.58947,1.05738,0.00379972,0.00379972,0.00379972
189,34454.3,0.77802,0.77068,1.25446,0.92506,0.80648,0.88834,0.71042,0.6557,0.58932,1.05747,0.00375618,0.00375618,0.00375618
190,34636.5,0.77242,0.78389,1.25206,0.92203,0.80771,0.88856,0.71081,0.65571,0.58969,1.05734,0.00371283,0.00371283,0.00371283
191,34818.7,0.76107,0.76879,1.24427,0.92225,0.80981,0.88868,0.71088,0.65564,0.59052,1.05729,0.00366969,0.00366969,0.00366969
192,35000.5,0.74906,0.75712,1.2379,0.9224,0.81042,0.88873,0.71068,0.65581,0.58964,1.05707,0.00362674,0.00362674,0.00362674
193,35182.6,0.77242,0.77998,1.24672,0.9225,0.81089,0.88877,0.71017,0.65546,0.58911,1.05681,0.00358399,0.00358399,0.00358399
194,35364.6,0.77109,0.77087,1.25193,0.91878,0.80937,0.89152,0.71019,0.65575,0.59101,1.05686,0.00354146,0.00354146,0.00354146
195,35546.3,0.75763,0.76047,1.23956,0.91874,0.80962,0.8909,0.71003,0.65614,0.59143,1.05696,0.00349914,0.00349914,0.00349914
196,35727.9,0.76315,0.76143,1.24331,0.91891,0.8183,0.89247,0.70878,0.65605,0.59298,1.05701,0.00345704,0.00345704,0.00345704
197,35909.5,0.74244,0.72779,1.22538,0.90501,0.82853,0.89401,0.70993,0.65583,0.59307,1.05669,0.00341517,0.00341517,0.00341517
198,36091.1,0.76563,0.76485,1.23858,0.90056,0.82658,0.8902,0.70976,0.65644,0.59443,1.05736,0.00337352,0.00337352,0.00337352
199,36272.4,0.76043,0.76127,1.24148,0.90231,0.82537,0.89006,0.70996,0.6574,0.59407,1.0577,0.00333211,0.00333211,0.00333211
200,36453.7,0.76954,0.77141,1.24474,0.91843,0.81079,0.8929,0.71097,0.65754,0.59402,1.05763,0.00329093,0.00329093,0.00329093
201,36634.9,0.76216,0.77255,1.24167,0.9204,0.81227,0.8927,0.71079,0.65788,0.59412,1.05844,0.00325,0.00325,0.00325
202,36816.2,0.7537,0.74599,1.23354,0.92092,0.81758,0.8926,0.71017,0.65791,0.59422,1.05835,0.00320931,0.00320931,0.00320931
203,36997.4,0.75517,0.75852,1.23582,0.91792,0.81482,0.89242,0.71048,0.65772,0.59441,1.05823,0.00316888,0.00316888,0.00316888
204,37178.3,0.75024,0.75474,1.23714,0.91639,0.81475,0.89214,0.70989,0.6577,0.59481,1.05837,0.0031287,0.0031287,0.0031287
205,37359.3,0.76258,0.75816,1.24101,0.9144,0.81898,0.89214,0.70765,0.65771,0.59566,1.05844,0.00308878,0.00308878,0.00308878
206,37540.5,0.75865,0.74512,1.23356,0.91318,0.81736,0.89202,0.70751,0.65765,0.59598,1.05827,0.00304912,0.00304912,0.00304912
207,37721.7,0.75653,0.7538,1.23723,0.91086,0.82277,0.89217,0.70757,0.65759,0.59622,1.05809,0.00300974,0.00300974,0.00300974
208,37902.5,0.74518,0.74552,1.23378,0.91238,0.82263,0.89237,0.70715,0.657,0.59598,1.05774,0.00297062,0.00297062,0.00297062
209,38083.4,0.74477,0.73853,1.23509,0.90953,0.8283,0.89318,0.70826,0.65695,0.59556,1.05773,0.00293179,0.00293179,0.00293179
210,38264.4,0.74802,0.74028,1.23318,0.90868,0.82659,0.89332,0.70816,0.65673,0.59555,1.05748,0.00289323,0.00289323,0.00289323
211,38445.1,0.75021,0.74317,1.23532,0.90922,0.82778,0.89342,0.70781,0.65697,0.59483,1.05754,0.00285497,0.00285497,0.00285497
212,38626.2,0.75821,0.75206,1.2393,0.90898,0.82802,0.89354,0.70789,0.65724,0.59434,1.05764,0.00281699,0.00281699,0.00281699
213,38807.3,0.74348,0.73638,1.22974,0.90914,0.82856,0.8936,0.7079,0.65719,0.59356,1.05753,0.0027793,0.0027793,0.0027793
214,38988.3,0.7431,0.73327,1.23156,0.90731,0.82937,0.89338,0.70857,0.65703,0.59364,1.05726,0.00274192,0.00274192,0.00274192
215,39169.4,0.74865,0.72337,1.22398,0.90453,0.82688,0.88955,0.7084,0.65686,0.59436,1.05728,0.00270483,0.00270483,0.00270483
216,39350.2,0.74486,0.74123,1.23071,0.90437,0.82688,0.88972,0.7082,0.65661,0.59452,1.05712,0.00266806,0.00266806,0.00266806
217,39531.3,0.74552,0.72469,1.22645,0.90865,0.82937,0.89345,0.70851,0.6564,0.59435,1.05679,0.00263159,0.00263159,0.00263159
218,39712.4,0.74424,0.72608,1.22573,0.90707,0.82937,0.89338,0.70842,0.65646,0.59398,1.05694,0.00259544,0.00259544,0.00259544
219,39893.3,0.74086,0.73194,1.22533,0.90671,0.82937,0.89271,0.70807,0.65647,0.59418,1.05668,0.00255961,0.00255961,0.00255961
220,40074.1,0.74715,0.73216,1.22825,0.90783,0.82937,0.89278,0.70839,0.6564,0.59457,1.05658,0.0025241,0.0025241,0.0025241
221,40255.3,0.73991,0.72355,1.22719,0.90693,0.82937,0.89282,0.70854,0.65623,0.59454,1.05655,0.00248891,0.00248891,0.00248891
222,40436.2,0.74932,0.73742,1.23175,0.90641,0.82937,0.89341,0.70876,0.65614,0.59444,1.05643,0.00245406,0.00245406,0.00245406
223,40617.1,0.74345,0.73231,1.22854,0.90519,0.82937,0.89327,0.70865,0.65642,0.59341,1.05664,0.00241954,0.00241954,0.00241954
224,40798,0.73394,0.71963,1.22269,0.90449,0.82937,0.89308,0.70846,0.65661,0.59322,1.0568,0.00238536,0.00238536,0.00238536
225,40979,0.74582,0.72672,1.22671,0.90369,0.82937,0.89306,0.709,0.6568,0.59282,1.05691,0.00235151,0.00235151,0.00235151
226,41160.3,0.73558,0.71275,1.22232,0.90412,0.83134,0.89304,0.70905,0.65691,0.59245,1.057,0.00231802,0.00231802,0.00231802
227,41341.2,0.73006,0.71139,1.21505,0.90446,0.83118,0.89285,0.70908,0.65726,0.59191,1.0572,0.00228487,0.00228487,0.00228487
228,41522.2,0.73447,0.72414,1.22643,0.9049,0.83077,0.89255,0.70861,0.65762,0.59169,1.05761,0.00225208,0.00225208,0.00225208
229,41703.5,0.73601,0.71778,1.22527,0.90561,0.82908,0.89256,0.70869,0.65778,0.59144,1.05787,0.00221964,0.00221964,0.00221964
230,41884.6,0.73515,0.71808,1.22286,0.90563,0.82833,0.89229,0.70887,0.6579,0.59145,1.05796,0.00218756,0.00218756,0.00218756
231,42065.5,0.73167,0.70815,1.21825,0.90572,0.82797,0.89233,0.70938,0.6581,0.59132,1.0581,0.00215585,0.00215585,0.00215585
232,42246.4,0.73566,0.72464,1.22058,0.90576,0.82773,0.89228,0.7089,0.65812,0.59061,1.05804,0.0021245,0.0021245,0.0021245
233,42427.3,0.73954,0.72611,1.22167,0.90563,0.82768,0.89252,0.7082,0.65812,0.59019,1.05808,0.00209352,0.00209352,0.00209352
234,42608.2,0.73062,0.70744,1.21894,0.90632,0.83434,0.89218,0.70783,0.65823,0.58977,1.05817,0.00206292,0.00206292,0.00206292
235,42789,0.73354,0.70723,1.21779,0.90573,0.82686,0.89214,0.70795,0.65811,0.58907,1.05822,0.00203269,0.00203269,0.00203269
236,42969.8,0.73628,0.70801,1.21835,0.90622,0.82964,0.89245,0.70831,0.65801,0.58873,1.05821,0.00200284,0.00200284,0.00200284
237,43150.6,0.71977,0.70018,1.20985,0.90664,0.83434,0.8927,0.70848,0.65808,0.5881,1.05837,0.00197338,0.00197338,0.00197338
238,43331.3,0.73407,0.72466,1.22386,0.90667,0.83434,0.89244,0.70857,0.65799,0.58772,1.05836,0.0019443,0.0019443,0.0019443
239,43512.2,0.73686,0.71032,1.21807,0.90607,0.82918,0.89244,0.70834,0.65805,0.58711,1.05839,0.00191562,0.00191562,0.00191562
240,43693,0.71868,0.70247,1.21505,0.90634,0.82901,0.89233,0.70832,0.65811,0.58691,1.05836,0.00188732,0.00188732,0.00188732
241,43873.9,0.73682,0.72064,1.22614,0.9065,0.829,0.89221,0.70809,0.6581,0.58676,1.05842,0.00185942,0.00185942,0.00185942
242,44054.6,0.72975,0.72222,1.22432,0.90661,0.82936,0.89257,0.70844,0.65823,0.58657,1.05856,0.00183192,0.00183192,0.00183192
243,44235.6,0.71355,0.68084,1.20198,0.90671,0.8294,0.89263,0.7085,0.65826,0.58624,1.0586,0.00180483,0.00180483,0.00180483
244,44416.4,0.7086,0.69724,1.20538,0.90671,0.83018,0.89268,0.70831,0.65821,0.58573,1.05866,0.00177814,0.00177814,0.00177814
245,44597.1,0.72676,0.70877,1.2202,0.90669,0.83064,0.89271,0.70873,0.65816,0.58542,1.05864,0.00175185,0.00175185,0.00175185
246,44778,0.71283,0.68443,1.20399,0.90326,0.83434,0.8926,0.70917,0.65795,0.58535,1.05858,0.00172598,0.00172598,0.00172598
247,44958.8,0.72654,0.70129,1.21753,0.90317,0.83434,0.89262,0.70941,0.65786,0.58486,1.0586,0.00170052,0.00170052,0.00170052
248,45139.7,0.71291,0.69343,1.20701,0.90446,0.83434,0.89266,0.70995,0.65776,0.58436,1.05877,0.00167548,0.00167548,0.00167548
249,45320.6,0.71472,0.69198,1.20929,0.90368,0.83434,0.8927,0.70991,0.65742,0.58398,1.0587,0.00165086,0.00165086,0.00165086
250,45501.7,0.72818,0.70237,1.21247,0.90259,0.83434,0.89277,0.71033,0.65726,0.58394,1.05872,0.00162666,0.00162666,0.00162666
251,45682.7,0.71507,0.69059,1.20784,0.90189,0.83457,0.89273,0.71041,0.65692,0.58392,1.05842,0.00160289,0.00160289,0.00160289
