epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,33988.4,0.7133,0.64897,1.19601,0.89671,0.79838,0.87888,0.69996,0.70833,0.65386,1.11553,0.00393143,0.00393143,0.00393143
186,34172.6,0.70435,0.63855,1.1839,0.90463,0.79823,0.87875,0.69941,0.70854,0.65396,1.11591,0.00388734,0.00388734,0.00388734
187,34356.5,0.71204,0.64468,1.18978,0.90043,0.79823,0.87869,0.69851,0.70949,0.65336,1.11666,0.00384344,0.00384344,0.00384344
188,34540.6,0.69927,0.63081,1.18432,0.89854,0.79823,0.87881,0.70025,0.71029,0.65446,1.11715,0.00379972,0.00379972,0.00379972
189,34724.6,0.70639,0.63604,1.18942,0.89974,0.79873,0.87885,0.70019,0.7107,0.65543,1.11743,0.00375618,0.00375618,0.00375618
190,34908.7,0.70364,0.64532,1.19003,0.90209,0.79935,0.87861,0.69925,0.70988,0.65602,1.11658,0.00371283,0.00371283,0.00371283
191,35092.6,0.68844,0.6261,1.17669,0.89903,0.80321,0.87837,0.69994,0.70968,0.65628,1.11638,0.00366969,0.00366969,0.00366969
192,35276.4,0.68012,0.6251,1.17722,0.89621,0.80321,0.87802,0.69941,0.71008,0.65753,1.11687,0.00362674,0.00362674,0.00362674
193,35460.6,0.69926,0.63011,1.17985,0.9025,0.79715,0.87777,0.69921,0.71006,0.65906,1.11725,0.00358399,0.00358399,0.00358399
194,35644.7,0.70063,0.63492,1.18574,0.89506,0.80293,0.87584,0.69956,0.71001,0.65998,1.11734,0.00354146,0.00354146,0.00354146
195,35828.6,0.68696,0.62737,1.17656,0.89197,0.80263,0.8758,0.69945,0.71002,0.66268,1.11785,0.00349914,0.00349914,0.00349914
