epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,35161.6,0.60243,0.4911,1.11816,0.92363,0.80101,0.87745,0.70306,0.71652,0.65376,1.15195,2.96546e-05,2.96546e-05,2.96546e-05
184,35350.5,0.58474,0.47811,1.10981,0.93035,0.79451,0.87739,0.70274,0.71642,0.65372,1.15187,2.75441e-05,2.75441e-05,2.75441e-05
185,35539.1,0.5846,0.47749,1.11051,0.9307,0.79389,0.87739,0.70304,0.71613,0.65342,1.15175,2.55513e-05,2.55513e-05,2.55513e-05
186,35727.8,0.59395,0.48121,1.11164,0.9308,0.7938,0.87602,0.70289,0.7161,0.65382,1.15186,2.36769e-05,2.36769e-05,2.36769e-05
187,35916.5,0.58417,0.47724,1.10626,0.93128,0.79358,0.87627,0.70296,0.71639,0.65358,1.15191,2.19212e-05,2.19212e-05,2.19212e-05
188,36105,0.57782,0.47598,1.10749,0.93143,0.79372,0.87638,0.70348,0.71639,0.65311,1.1523,2.02847e-05,2.02847e-05,2.02847e-05
189,36293.7,0.58787,0.47589,1.10976,0.93176,0.79359,0.87636,0.70356,0.7191,0.65661,1.15728,1.87678e-05,1.87678e-05,1.87678e-05
190,36482.5,0.58902,0.48317,1.10507,0.9321,0.79348,0.8764,0.70375,0.71925,0.65706,1.15747,1.73709e-05,1.73709e-05,1.73709e-05
191,36700,0.55848,0.42017,1.11727,0.93133,0.79395,0.87658,0.70335,0.71934,0.65555,1.15751,1.60943e-05,1.60943e-05,1.60943e-05
192,36889.1,0.54794,0.41293,1.10631,0.93096,0.79421,0.87672,0.70406,0.72043,0.65367,1.15954,1.49383e-05,1.49383e-05,1.49383e-05
193,37077.9,0.54256,0.39721,1.09912,0.92875,0.79297,0.87667,0.70279,0.72051,0.65373,1.16003,1.39032e-05,1.39032e-05,1.39032e-05
194,37266.1,0.54153,0.39601,1.10301,0.92806,0.79297,0.87675,0.70271,0.72002,0.65458,1.16019,1.29893e-05,1.29893e-05,1.29893e-05
195,37454.2,0.54003,0.39478,1.09582,0.92693,0.793,0.87659,0.70247,0.7198,0.65408,1.16034,1.21968e-05,1.21968e-05,1.21968e-05
196,37642.5,0.53422,0.38724,1.0984,0.9263,0.7945,0.87643,0.70216,0.71951,0.65439,1.16018,1.15259e-05,1.15259e-05,1.15259e-05
197,37830.7,0.54226,0.39622,1.10447,0.92616,0.79427,0.87632,0.70249,0.71904,0.65449,1.16004,1.09768e-05,1.09768e-05,1.09768e-05
198,38019,0.53214,0.38725,1.09304,0.92597,0.79353,0.87632,0.70151,0.71886,0.65487,1.16067,1.05495e-05,1.05495e-05,1.05495e-05
199,38207.3,0.53374,0.38748,1.09328,0.91873,0.80101,0.87639,0.70246,0.71881,0.65516,1.16087,1.02443e-05,1.02443e-05,1.02443e-05
200,38395.3,0.53603,0.38771,1.0978,0.91983,0.80101,0.87559,0.70234,0.71891,0.65527,1.16124,1.00611e-05,1.00611e-05,1.00611e-05
