epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,35114,0.56973,0.46333,1.09637,0.91507,0.80022,0.87629,0.70776,0.69091,0.63221,1.12386,0.000255513,0.000255513,0.000255513
186,35302.3,0.57803,0.46739,1.09592,0.91642,0.8003,0.87615,0.70842,0.69095,0.63244,1.12402,0.000236769,0.000236769,0.000236769
187,35506.1,0.57228,0.46368,1.09259,0.91388,0.80161,0.87769,0.7088,0.69131,0.63226,1.12434,0.000219212,0.000219212,0.000219212
188,35707.3,0.56741,0.4645,1.09408,0.91392,0.80192,0.8775,0.70873,0.69152,0.63209,1.12466,0.000202847,0.000202847,0.000202847
189,35907.7,0.57536,0.46645,1.09513,0.91386,0.80255,0.87781,0.70846,0.69176,0.63239,1.1252,0.000187678,0.000187678,0.000187678
190,36111.9,0.57833,0.46739,1.09149,0.91332,0.8057,0.8776,0.70805,0.69192,0.63266,1.12564,0.000173709,0.000173709,0.000173709
191,36343.5,0.53015,0.3908,1.08858,0.90337,0.8057,0.87765,0.70787,0.69298,0.63319,1.12657,0.000160943,0.000160943,0.000160943
192,36547.2,0.52572,0.38829,1.08268,0.90325,0.8057,0.87656,0.70824,0.6925,0.63359,1.12591,0.000149383,0.000149383,0.000149383
193,36749.1,0.51802,0.37287,1.07606,0.90303,0.8062,0.87474,0.70852,0.69206,0.6343,1.12578,0.000139032,0.000139032,0.000139032
194,36948.5,0.51578,0.37215,1.07586,0.90184,0.80622,0.87514,0.70907,0.69271,0.63455,1.12598,0.000129893,0.000129893,0.000129893
195,37140.3,0.51494,0.3684,1.07158,0.90001,0.80682,0.87637,0.70852,0.69337,0.63497,1.12661,0.000121968,0.000121968,0.000121968
196,37330.3,0.5085,0.35986,1.07224,0.89672,0.81189,0.87641,0.70792,0.69371,0.6363,1.12665,0.000115259,0.000115259,0.000115259
197,37518.5,0.5149,0.3696,1.07783,0.89686,0.81183,0.87608,0.70731,0.69394,0.63761,1.12679,0.000109768,0.000109768,0.000109768
198,37706.5,0.50942,0.36147,1.07185,0.89746,0.81173,0.87608,0.7071,0.69431,0.63799,1.1272,0.000105495,0.000105495,0.000105495
199,37894.3,0.50847,0.36114,1.06605,0.90108,0.8057,0.87944,0.70805,0.69493,0.63795,1.12744,0.000102443,0.000102443,0.000102443
200,38081.8,0.51047,0.35986,1.07254,0.90189,0.8057,0.8794,0.70873,0.69522,0.63792,1.12746,0.000100611,0.000100611,0.000100611
